step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
508,32,0,508,33,13,0.0,1.406917333460304,0.402028,0.0,0.0,1.1939780633838382e-05
522,33,0,522,34,13,0.0,1.4041034987933834,0.402084,0.0,0.0,1.1222865559830097e-05
536,34,0,536,35,13,0.0,1.4012952917957966,0.40214,0.0,0.0,1.0589470693957992e-05
551,35,0,551,36,14,0.0,1.398492701212205,,0.0,0.0,9.988042065742775e-06
565,36,0,565,37,13,0.0,1.3956957158097807,,0.0,0.0,9.413126040271891e-06
579,37,0,579,38,13,0.0,1.3929043243781611,,0.0,0.0,8.998920138765243e-06
593,38,0,593,39,13,0.0,1.390118515729405,,0.0,0.0,8.82946015735797e-06
607,39,0,607,40,13,0.0,1.387338278697946,,0.0,0.0,8.585194841543853e-06
622,40,0,622,41,14,0.0,1.38456360214055,0.402484,0.0,0.0,8.017800469133363e-06
636,41,0,636,42,13,0.0,1.381794474936269,0.40254,0.0,0.0,7.584033687635383e-06
650,42,0,650,43,13,0.0,1.3790308859863964,0.402596,0.0,0.0,7.125452866603155e-06
664,43,0,664,44,13,0.0,1.3762728242144238,0.402652,0.0,0.0,6.770335603505373e-06
678,44,0,678,45,13,0.0,1.373520278565995,0.402708,0.0,0.0,6.342816670894536e-06
693,45,0,693,46,14,0.0,1.370773238008863,,0.0,0.0,5.995735748456355e-06
707,46,0,707,47,13,0.0,1.3680316915328454,,0.0,0.0,5.761098225320893e-06
721,47,0,721,48,13,0.0,1.3652956281497797,,0.0,0.0,5.562073952205538e-06
735,48,0,735,49,13,0.0,1.36256503689348,,0.0,0.0,5.367109638427792e-06
749,49,0,749,50,13,0.0,1.3598399068196931,,0.0,0.0,5.183062944524863e-06
764,50,0,764,51,14,0.0,1.3571202270060538,0.403052,0.0,0.0,5.0386346219966076e-06
778,51,0,778,52,13,0.0,1.3544059865520417,0.403108,0.0,0.0,4.944420436459041e-06
792,52,0,792,53,13,0.0,1.3516971745789377,0.403164,0.0,0.0,4.756480195737822e-06
806,53,0,806,54,13,0.0,1.3489937802297798,0.40322,0.0,0.0,4.561716214084299e-06
820,54,0,820,55,13,0.0,1.3462957926693202,0.403276,0.0,0.0,4.427082715210418e-06
835,55,0,835,56,14,0.0,1.3436032010839816,,0.0,0.0,4.322641570979613e-06
849,56,0,849,57,13,0.0,1.3409159946818137,,0.0,0.0,4.207410452181648e-06
881,57,0,881,58,31,0.05000000074505806,1.33823416269245,,0.0,0.0,6.820547771440033e-06
933,58,0,933,59,51,0.10000000149011612,1.3355576943670653,,0.0,0.0,1.3030011664341146e-05
948,59,0,948,60,14,0.0,1.332886578978331,0.40378800000000004,0.0,0.0,1.472318598189304e-05
978,60,0,978,61,29,0.05000000074505806,1.3302208058203744,0.40390800000000004,0.0,0.0,1.7883848811379722e-05
993,61,0,993,62,14,0.0,1.3275603642087337,,0.0,0.0,1.9134799224502785e-05
1006,62,0,1006,63,12,0.0,1.3249052434803161,0.40402000000000005,0.0,0.0,2.0680370025729643e-05
1020,63,0,1020,64,13,0.0,1.3222554329933556,0.40407600000000005,0.0,0.0,2.2164914155382577e-05
1034,64,0,1034,65,13,0.0,1.3196109221273689,0.40413200000000005,0.0,0.0,2.338452437925298e-05
1049,65,0,1049,66,14,0.0,1.316971700283114,,0.0,0.0,2.4944429701463377e-05
1101,66,0,1101,67,51,0.10000000149011612,1.3143377568825478,,0.0,0.0,2.9320740395633038e-05
1115,67,0,1115,68,13,0.0,1.3117090813687828,,0.0,0.0,3.053472522879019e-05
1130,68,0,1130,69,14,0.0,1.3090856632060452,0.40451600000000004,0.0,0.0,3.1677001443313204e-05
1144,69,0,1144,70,13,0.0,1.306467491879633,0.40457200000000004,0.0,0.0,3.245502202844364e-05
1158,70,0,1158,71,13,0.0,1.3038545568958737,0.40462800000000004,0.0,0.0,3.279503407611628e-05
1172,71,0,1172,72,13,0.0,1.301246847782082,0.40468400000000004,0.0,0.0,3.3124384253824245e-05
1188,72,0,1188,73,15,0.0,1.2986443540865178,0.404748,0.0,0.0,3.3085233926613e-05
1219,73,0,1219,74,30,0.05000000074505806,1.2960470653783447,,0.0,0.0,3.460604694737412e-05
1233,74,0,1233,75,13,0.0,1.293454971247588,,0.0,0.0,3.5348255269127547e-05
1285,75,0,1285,76,51,0.05000000074505806,1.290868061305093,,0.0,0.0,3.913820084562758e-05
1299,76,0,1299,77,13,0.0,1.2882863251824828,,0.0,0.0,3.899663119227625e-05
1330,77,0,1330,78,30,0.05000000074505806,1.2857097525321177,0.405316,0.0,0.0,3.8004221823939585e-05
1344,78,0,1344,79,13,0.0,1.2831383330270534,0.405372,0.0,0.0,3.822629909336684e-05
1359,79,0,1359,80,14,0.0,1.2805720563609992,,0.0,0.0,3.864234509819653e-05
1372,80,0,1372,81,12,0.0,1.2780109122482772,0.405484,0.0,0.0,3.8943554700381354e-05
1387,81,0,1387,82,14,0.0,1.2754548904237806,,0.0,0.0,3.959226351071266e-05
1401,82,0,1401,83,13,0.0,1.272903980642933,,0.0,0.0,3.973170736571774e-05
1431,83,0,1431,84,29,0.05000000074505806,1.270358172681647,,0.0,0.0,3.9481854419136656e-05
1446,84,0,1446,85,14,0.0,1.2678174563362838,0.40578000000000003,0.0,0.0,4.0021509466896535e-05
1460,85,0,1460,86,13,0.0,1.2652818214236112,0.40583600000000003,0.0,0.0,3.868556865199935e-05
1489,86,0,1489,87,28,0.05000000074505806,1.262751257780764,,0.0,0.0,3.640394874310004e-05
1503,87,0,1503,88,13,0.0,1.2602257552652025,,0.0,0.0,3.6593674903997455e-05
1518,88,0,1518,89,14,0.0,1.2577053037546722,0.40606800000000004,0.0,0.0,3.6854812224191845e-05
1532,89,0,1532,90,13,0.0,1.2551898931471628,0.40612400000000004,0.0,0.0,3.671631993711344e-05
1562,90,0,1562,91,29,0.05000000074505806,1.2526795133608684,0.40624400000000005,0.0,0.0,3.730563052158686e-05
1576,91,0,1576,92,13,0.0,1.2501741543341467,0.4063,0.0,0.0,3.775282157221227e-05
1590,92,0,1590,93,13,0.0,1.2476738060254784,0.406356,0.0,0.0,3.7474313940037975e-05
1604,93,0,1604,94,13,0.0,1.2451784584134273,0.406412,0.0,0.0,3.7439608749991745e-05
1618,94,0,1618,95,13,0.0,1.2426881014966005,0.406468,0.0,0.0,3.744175724932575e-05
1632,95,0,1632,96,13,0.0,1.2402027252936072,0.406524,0.0,0.0,3.7199070175120144e-05
1663,96,0,1663,97,30,0.05000000074505806,1.23772231984302,,0.0,0.0,3.6524136157822794e-05
1677,97,0,1677,98,13,0.0,1.235246875203334,,0.0,0.0,3.750216879780055e-05
1692,98,0,1692,99,14,0.0,1.2327763814529273,0.406764,0.0,0.0,3.6448482715059074e-05
1706,99,0,1706,100,13,0.0,1.2303108286900215,0.40682,0.0,0.0,3.576801400413387e-05
1720,100,0,1720,101,13,0.0,1.2278502070326414,0.406876,0.0,0.0,3.500303695545881e-05
1734,101,0,1734,102,13,0.0,1.225394506618576,0.406932,0.0,0.0,3.408785989449825e-05
1748,102,0,1748,103,13,0.0,1.2229437176053388,0.406988,0.0,0.0,3.2660588312865e-05
1763,103,0,1763,104,14,0.0,1.2204978301701281,,0.0,0.0,3.176770735080936e-05
1777,104,0,1777,105,13,0.0,1.218056834509788,,0.0,0.0,3.050093899219064e-05
1791,105,0,1791,106,13,0.0,1.2156207208407683,,0.0,0.0,3.042242022274877e-05
1805,106,0,1805,107,13,0.0,1.2131894793990867,,0.0,0.0,3.0263764529081527e-05
1819,107,0,1819,108,13,0.0,1.2107631004402886,,0.0,0.0,2.972194515677984e-05
1834,108,0,1834,109,14,0.0,1.208341574239408,0.407332,0.0,0.0,2.9302662005648018e-05
1864,109,0,1864,110,29,0.05000000074505806,1.205924891090929,0.40745200000000004,0.0,0.0,2.866988917958224e-05
1879,110,0,1879,111,14,0.0,1.2035130413087471,,0.0,0.0,2.7757904135796707e-05
1893,111,0,1893,112,13,0.0,1.2011060152261297,,0.0,0.0,2.7674707362166372e-05
1907,112,0,1907,113,13,0.0,1.1987038031956774,,0.0,0.0,2.751432857621694e-05
1921,113,0,1921,114,13,0.0,1.196306395589286,,0.0,0.0,2.7153709233971312e-05
1936,114,0,1936,115,14,0.0,1.1939137827981074,0.40774000000000005,0.0,0.0,2.7571008449740474e-05
1951,115,0,1951,116,14,0.0,1.1915259552325113,,0.0,0.0,2.7540687769942452e-05
1964,116,0,1964,117,12,0.0,1.1891429033220462,0.40785200000000005,0.0,0.0,2.8014908803015715e-05
1979,117,0,1979,118,14,0.0,1.186764617515402,,0.0,0.0,2.9111812546034342e-05
1993,118,0,1993,119,13,0.0,1.1843910882803712,,0.0,0.0,2.9280606504471507e-05
2012,119,0,2012,120,18,0.0,1.1820223061038104,0.408044,0.0,0.0,2.9119939190422882e-05
2043,120,0,2043,121,30,0.05000000074505806,1.179658261491603,,0.0,0.0,3.0079491243668598e-05
2057,121,0,2057,122,13,0.0,1.1772989449686198,,0.0,0.0,3.096455428021727e-05
2071,122,0,2071,123,13,0.0,1.1749443470786824,,0.0,0.0,3.068692081797053e-05
2086,123,0,2086,124,14,0.0,1.1725944583845251,0.40834000000000004,0.0,0.0,3.083614281422342e-05
2100,124,0,2100,125,13,0.0,1.170249269467756,0.40839600000000004,0.0,0.0,3.0704979490110415e-05
2131,125,0,2131,126,30,0.05000000074505806,1.1679087709288205,,0.0,0.0,3.1293260981328786e-05
2146,126,0,2146,127,14,0.0,1.1655729533869628,0.40858,0.0,0.0,3.206186169336434e-05
2176,127,0,2176,128,29,0.05000000074505806,1.163241807480189,0.4087,0.0,0.0,3.349504788275226e-05
2207,128,0,2207,129,30,0.05000000074505806,1.1609153238652286,,0.0,0.0,3.437192213823437e-05
2221,129,0,2221,130,13,0.0,1.1585934932174982,,0.0,0.0,3.479162864095997e-05
2235,130,0,2235,131,13,0.0,1.1562763062310633,,0.0,0.0,3.4828907228074965e-05
2249,131,0,2249,132,13,0.0,1.1539637536186012,,0.0,0.0,3.461673177298508e-05
2279,132,0,2279,133,29,0.05000000074505806,1.1516558261113639,,0.0,0.0,3.4952682381117486e-05
2293,133,0,2293,134,13,0.0,1.1493525144591412,,0.0,0.0,3.521056498357211e-05
2307,134,0,2307,135,13,0.0,1.147053809430223,,0.0,0.0,3.540642885127454e-05
2322,135,0,2322,136,14,0.0,1.1447597018113624,0.40928400000000004,0.0,0.0,3.573359244910534e-05
2354,136,0,2354,137,31,0.05000000074505806,1.1424701824077397,0.409412,0.0,0.0,3.4503838196542344e-05
2368,137,0,2368,138,13,0.0,1.1401852420429242,0.409468,0.0,0.0,3.3798511722125114e-05
2400,138,0,2400,139,31,0.0,1.1379048715588382,0.409596,0.0,0.0,3.316378739327774e-05
2414,139,0,2414,140,13,0.0,1.1356290618157205,0.409652,0.0,0.0,3.265424074925249e-05
2428,140,0,2428,141,13,0.0,1.133357803692089,0.409708,0.0,0.0,3.2146213870873905e-05
2459,141,0,2459,142,30,0.05000000074505806,1.131091088084705,,0.0,0.0,3.154423335217871e-05
2481,142,0,2481,143,21,0.05000000074505806,1.1288289059085355,,0.0,0.0,3.0914598937670235e-05
2496,143,0,2496,144,14,0.0,1.1265712480967185,0.40998,0.0,0.0,3.0702979383931964e-05
2510,144,0,2510,145,13,0.0,1.1243181056005251,0.410036,0.0,0.0,3.084563184529543e-05
2524,145,0,2524,146,13,0.0,1.122069469389324,0.410092,0.0,0.0,3.091160942858551e-05
2538,146,0,2538,147,13,0.0,1.1198253304505454,0.410148,0.0,0.0,3.023260880581802e-05
2552,147,0,2552,148,13,0.0,1.1175856797896444,0.410204,0.0,0.0,3.012248767845449e-05
2604,148,0,2604,149,51,0.10000000149011612,1.1153505084300652,0.410412,0.0,0.0,3.068723444812349e-05
2618,149,0,2618,150,13,0.0,1.1131198074132052,0.410468,0.0,0.0,3.149011372443056e-05
2632,150,0,2632,151,13,0.0,1.1108935677983787,0.410524,0.0,0.0,3.215077520508203e-05
2646,151,0,2646,152,13,0.0,1.108671780662782,0.41058,0.0,0.0,3.2453975327371156e-05
2662,152,0,2662,153,15,0.0,1.1064544371014564,0.410644,0.0,0.0,3.24827250551607e-05
2676,153,0,2676,154,13,0.0,1.1042415282272535,0.4107,0.0,0.0,3.2382537192461313e-05
2690,154,0,2690,155,13,0.0,1.102033045170799,0.410756,0.0,0.0,3.256435216826503e-05
2704,155,0,2704,156,13,0.0,1.0998289790804574,0.410812,0.0,0.0,3.255338247981854e-05
2718,156,0,2718,157,13,0.0,1.0976293211222965,0.410868,0.0,0.0,3.1965712314558916e-05
2734,157,0,2734,158,15,0.0,1.0954340624800518,0.410932,0.0,0.0,3.179548255502596e-05
2748,158,0,2748,159,13,0.0,1.0932431943550918,0.410988,0.0,0.0,3.169636027450906e-05
2762,159,0,2762,160,13,0.0,1.0910567079663815,0.411044,0.0,0.0,3.158058403641917e-05
2776,160,0,2776,161,13,0.0,1.0888745945504488,0.4111,0.0,0.0,3.1090825214050713e-05
2792,161,0,2792,162,15,0.0,1.086696845361348,0.41116400000000003,0.0,0.0,2.9964860732434318e-05
2806,162,0,2806,163,13,0.0,1.0845234516706252,0.41122000000000003,0.0,0.0,2.8394343271429534e-05
2820,163,0,2820,164,13,0.0,1.082354404767284,0.41127600000000003,0.0,0.0,2.785091756777547e-05
2834,164,0,2834,165,13,0.0,1.0801896959577493,0.41133200000000003,0.0,0.0,2.704726511183253e-05
2848,165,0,2848,166,13,0.0,1.0780293165658337,0.41138800000000003,0.0,0.0,2.6502245045776362e-05
2862,166,0,2862,167,13,0.0,1.075873257932702,0.41144400000000003,0.0,0.0,2.6135253838219795e-05
2914,167,0,2914,168,51,0.10000000149011612,1.0737215114168366,0.411652,0.0,0.0,2.4958019630503258e-05
2928,168,0,2928,169,13,0.0,1.071574068394003,0.411708,0.0,0.0,2.548735153141024e-05
2980,169,0,2980,170,51,0.10000000149011612,1.069430920257215,0.411916,0.0,0.0,2.6998644634659286e-05
2996,170,0,2996,171,15,0.0,1.0672920584167005,0.41198,0.0,0.0,2.8828290460296558e-05
3010,171,0,3010,172,13,0.0,1.065157474299867,0.412036,0.0,0.0,2.979479540954344e-05
3024,172,0,3024,173,13,0.0,1.0630271593512672,0.412092,0.0,0.0,3.021106465894263e-05
3039,173,0,3039,174,14,0.0,1.0609011050325647,,0.0,0.0,3.0580043621739605e-05
3053,174,0,3053,175,13,0.0,1.0587793028224997,,0.0,0.0,3.0499407002935187e-05
3067,175,0,3067,176,13,0.0,1.0566617442168547,,0.0,0.0,3.119453309409437e-05
3081,176,0,3081,177,13,0.0,1.054548420728421,,0.0,0.0,3.1848916933086e-05
3095,177,0,3095,178,13,0.0,1.0524393238869643,,0.0,0.0,3.228641457099002e-05
3110,178,0,3110,179,14,0.0,1.0503344452391903,0.412436,0.0,0.0,3.201359622835298e-05
3124,179,0,3124,180,13,0.0,1.048233776348712,0.412492,0.0,0.0,3.1789445147296645e-05
3138,180,0,3138,181,13,0.0,1.0461373087960146,0.412548,0.0,0.0,3.1381375301862135e-05
3152,181,0,3152,182,13,0.0,1.0440450341784226,0.412604,0.0,0.0,3.082478307987913e-05
3166,182,0,3166,183,13,0.0,1.0419569441100658,0.41266,0.0,0.0,3.063814527195063e-05
3181,183,0,3181,184,14,0.0,1.0398730302218457,,0.0,0.0,3.00653224621783e-05
3195,184,0,3195,185,13,0.0,1.0377932841614022,,0.0,0.0,2.9363081048359162e-05
3209,185,0,3209,186,13,0.0,1.0357176975930793,,0.0,0.0,2.8828387130488408e-05
3223,186,0,3223,187,13,0.0,1.0336462621978932,,0.0,0.0,2.8654552424995926e-05
3237,187,0,3237,188,13,0.0,1.0315789696734974,,0.0,0.0,2.8477133364503972e-05
3252,188,0,3252,189,14,0.0,1.0295158117341503,0.41300400000000004,0.0,0.0,2.8570922622748185e-05
3266,189,0,3266,190,13,0.0,1.027456780110682,0.41306000000000004,0.0,0.0,2.823530536261387e-05
3280,190,0,3280,191,13,0.0,1.0254018665504605,0.41311600000000004,0.0,0.0,2.7849073721881722e-05
3294,191,0,3294,192,13,0.0,1.0233510628173597,0.41317200000000004,0.0,0.0,2.7677978741849075e-05
3308,192,0,3308,193,13,0.0,1.021304360691725,0.41322800000000004,0.0,0.0,2.824235203661374e-05
3323,193,0,3323,194,14,0.0,1.0192617519703415,,0.0,0.0,2.790657188597834e-05
3337,194,0,3337,195,13,0.0,1.017223228466401,,0.0,0.0,2.8006931315758266e-05
3351,195,0,3351,196,13,0.0,1.015188782009468,,0.0,0.0,2.8154147767054383e-05
3365,196,0,3365,197,13,0.0,1.0131584044454491,,0.0,0.0,2.8285828411753754e-05
3379,197,0,3379,198,13,0.0,1.0111320876365582,,0.0,0.0,2.84749997263134e-05
3394,198,0,3394,199,14,0.0,1.009109823461285,0.41357200000000005,0.0,0.0,2.751595871814061e-05
3408,199,0,3408,200,13,0.0,1.0070916038143625,0.413628,0.0,0.0,2.702658601265284e-05
3422,200,0,3422,201,13,0.0,1.0050774206067337,0.413684,0.0,0.0,2.7002766018995316e-05
3436,201,0,3436,202,13,0.0,1.0030672657655202,0.41374,0.0,0.0,2.719282490943442e-05
3450,202,0,3450,203,13,0.0,1.0010611312339892,0.413796,0.0,0.0,2.7039594260713785e-05
3465,203,0,3465,204,14,0.0,0.9990590089715212,,0.0,0.0,2.727922799749649e-05
3479,204,0,3479,205,13,0.0,0.9970608909535782,,0.0,0.0,2.728412549913628e-05
3493,205,0,3493,206,13,0.0,0.995066769171671,,0.0,0.0,2.7222906483075348e-05
3507,206,0,3507,207,13,0.0,0.9930766356333277,,0.0,0.0,2.6610204949975015e-05
3521,207,0,3521,208,13,0.0,0.9910904823620611,,0.0,0.0,2.6684603126341246e-05
3536,208,0,3536,209,14,0.0,0.989108301397337,0.41414,0.0,0.0,2.6580597295833287e-05
3550,209,0,3550,210,13,0.0,0.9871300847945423,0.414196,0.0,0.0,2.6478136896912473e-05
3564,210,0,3564,211,13,0.0,0.9851558246249532,0.414252,0.0,0.0,2.610590940093971e-05
3578,211,0,3578,212,13,0.0,0.9831855129757033,0.414308,0.0,0.0,2.6103759755642385e-05
3592,212,0,3592,213,13,0.0,0.9812191419497519,0.414364,0.0,0.0,2.6305480296286988e-05
3607,213,0,3607,214,14,0.0,0.9792567036658524,,0.0,0.0,2.6716464690252904e-05
3621,214,0,3621,215,13,0.0,0.9772981902585207,,0.0,0.0,2.6853484214370838e-05
3635,215,0,3635,216,13,0.0,0.9753435938780036,,0.0,0.0,2.668648963663145e-05
3649,216,0,3649,217,13,0.0,0.9733929066902476,,0.0,0.0,2.672635311682825e-05
3663,217,0,3663,218,13,0.0,0.9714461208768671,,0.0,0.0,2.645126531206188e-05
3678,218,0,3678,219,14,0.0,0.9695032286351134,0.414708,0.0,0.0,2.6606006704241734e-05
3692,219,0,3692,220,13,0.0,0.9675642221778432,0.414764,0.0,0.0,2.664928757440066e-05
3706,220,0,3706,221,13,0.0,0.9656290937334875,0.41482,0.0,0.0,2.684551011043368e-05
3720,221,0,3720,222,13,0.0,0.9636978355460205,0.414876,0.0,0.0,2.6828435038623867e-05
3734,222,0,3734,223,13,0.0,0.9617704398749285,0.414932,0.0,0.0,2.7036842275265372e-05
3749,223,0,3749,224,14,0.0,0.9598468989951786,,0.0,0.0,2.7306192077958257e-05
3763,224,0,3763,225,13,0.0,0.9579272051971882,,0.0,0.0,2.760598390523228e-05
3777,225,0,3777,226,13,0.0,0.9560113507867939,,0.0,0.0,2.809106028507813e-05
3791,226,0,3791,227,13,0.0,0.9540993280852204,,0.0,0.0,2.824555269398843e-05
3805,227,0,3805,228,13,0.0,0.9521911294290499,,0.0,0.0,2.872781580663286e-05
3820,228,0,3820,229,14,0.0,0.9502867471701918,0.41527600000000003,0.0,0.0,2.864639600375085e-05
3834,229,0,3834,230,13,0.0,0.9483861736758514,0.41533200000000003,0.0,0.0,2.883417559132795e-05
3848,230,0,3848,231,13,0.0,0.9464894013284997,0.41538800000000003,0.0,0.0,2.8461337915359764e-05
3862,231,0,3862,232,13,0.0,0.9445964225258426,0.41544400000000004,0.0,0.0,2.8527540216600755e-05
3876,232,0,3876,233,13,0.0,0.9427072296807909,0.41550000000000004,0.0,0.0,2.850002487321035e-05
3891,233,0,3891,234,14,0.0,0.9408218152214293,,0.0,0.0,2.8613590511668008e-05
3905,234,0,3905,235,13,0.0,0.9389401715909864,,0.0,0.0,2.904601027694298e-05
3919,235,0,3919,236,13,0.0,0.9370622912478045,,0.0,0.0,3.0077584469836438e-05
3933,236,0,3933,237,13,0.0,0.9351881666653089,,0.0,0.0,3.0254835382947932e-05
3947,237,0,3947,238,13,0.0,0.9333177903319783,,0.0,0.0,3.052893162021064e-05
3962,238,0,3962,239,14,0.0,0.9314511547513143,0.415844,0.0,0.0,3.077467468756367e-05
3976,239,0,3976,240,13,0.0,0.9295882524418118,0.41590000000000005,0.0,0.0,3.0479108845611334e-05
3990,240,0,3990,241,13,0.0,0.9277290759369281,0.415956,0.0,0.0,3.052480804399238e-05
4004,241,0,4004,242,13,0.0,0.9258736177850543,0.41601200000000005,0.0,0.0,3.0156370739859996e-05
4018,242,0,4018,243,13,0.0,0.9240218705494841,0.416068,0.0,0.0,3.091634669544874e-05
4033,243,0,4033,244,14,0.0,0.9221738268083852,,0.0,0.0,3.1068586577021054e-05
4047,244,0,4047,245,13,0.0,0.9203294791547685,,0.0,0.0,3.1485694853472525e-05
4061,245,0,4061,246,13,0.0,0.9184888201964589,,0.0,0.0,3.194301103576436e-05
4075,246,0,4075,247,13,0.0,0.916651842556066,,0.0,0.0,3.2154617038031575e-05
4089,247,0,4089,248,13,0.0,0.9148185388709539,,0.0,0.0,3.208537616956164e-05
4104,248,0,4104,249,14,0.0,0.912988901793212,0.416412,0.0,0.0,3.2117595492309195e-05
4118,249,0,4118,250,13,0.0,0.9111629239896256,0.416468,0.0,0.0,3.149462267174386e-05
4132,250,0,4132,251,13,0.0,0.9093405981416464,0.416524,0.0,0.0,3.176429028826533e-05
4146,251,0,4146,252,13,0.0,0.9075219169453631,0.41658,0.0,0.0,3.198678403350641e-05
4160,252,0,4160,253,13,0.0,0.9057068731114724,0.416636,0.0,0.0,3.194804818122066e-05
4175,253,0,4175,254,14,0.0,0.9038954593652494,,0.0,0.0,3.19396401027916e-05
4189,254,0,4189,255,13,0.0,0.9020876684465189,,0.0,0.0,3.1960745582182425e-05
4203,255,0,4203,256,13,0.0,0.9002834931096259,,0.0,0.0,3.2089912019728216e-05
4217,256,0,4217,257,13,0.0,0.8984829261234066,,0.0,0.0,3.1920568562782134e-05
4231,257,0,4231,258,13,0.0,0.8966859602711598,,0.0,0.0,3.234652987885056e-05
4246,258,0,4246,259,14,0.0,0.8948925883506175,0.41698,0.0,0.0,3.2298033529514216e-05
4260,259,0,4260,260,13,0.0,0.8931028031739162,0.417036,0.0,0.0,3.226174665542203e-05
4274,260,0,4274,261,13,0.0,0.8913165975675684,0.417092,0.0,0.0,3.234879022784298e-05
4288,261,0,4288,262,13,0.0,0.8895339643724333,0.417148,0.0,0.0,3.2718731235945595e-05
4302,262,0,4302,263,13,0.0,0.8877548964436884,0.417204,0.0,0.0,3.2885934633668515e-05
4317,263,0,4317,264,14,0.0,0.885979386650801,,0.0,0.0,3.285630469690659e-05
4331,264,0,4331,265,13,0.0,0.8842074278774994,,0.0,0.0,3.2721819188736845e-05
4345,265,0,4345,266,13,0.0,0.8824390130217444,,0.0,0.0,3.20351851041778e-05
4359,266,0,4359,267,13,0.0,0.8806741349957009,,0.0,0.0,3.2590128867013846e-05
4373,267,0,4373,268,13,0.0,0.8789127867257095,,0.0,0.0,3.278141150076408e-05
4388,268,0,4388,269,14,0.0,0.8771549611522581,0.41754800000000003,0.0,0.0,3.3005646691890434e-05
4402,269,0,4402,270,13,0.0,0.8754006512299536,0.41760400000000003,0.0,0.0,3.341828607517527e-05
4416,270,0,4416,271,13,0.0,0.8736498499274937,0.41766000000000003,0.0,0.0,3.356470733706374e-05
4430,271,0,4430,272,13,0.0,0.8719025502276387,0.41771600000000003,0.0,0.0,3.3508041269669775e-05
4444,272,0,4444,273,13,0.0,0.8701587451271835,0.41777200000000003,0.0,0.0,3.41295691760024e-05
4459,273,0,4459,274,14,0.0,0.8684184276369291,,0.0,0.0,3.4366494091955246e-05
4473,274,0,4473,275,13,0.0,0.8666815907816553,,0.0,0.0,3.40526436593791e-05
4487,275,0,4487,276,13,0.0,0.8649482276000919,,0.0,0.0,3.401692129045841e-05
4501,276,0,4501,277,13,0.0,0.8632183311448918,,0.0,0.0,3.408578982998733e-05
